"id","nombre_producto","fecha_creacion","fecha_actualizacion_producto","precio_costo_producto","precio_venta_producto","stock"
204,"FIERRO 5/8"" AA","2022-07-21 15:40:20.42168","2022-08-19 14:08:01.690557","1","71.5","-895"
191,"BARNIZ TRANSPARENTE 1/4 GLN. TAMSA","2022-07-21 15:40:20.366631","2022-09-02 21:20:30.88447","13","16","6"
190,"BARNIZ  1/32 GLN. TAMSA","2022-07-21 15:40:20.363197","2022-08-18 15:37:40.789965","2.5","3.5","1"
200,"FIERRO 1/2"" AA","2022-07-21 15:40:20.403245","2022-10-08 14:17:19.263477","1","45.5","2999"
192,"BARNIZ  1/8 GLN. TAMSA","2022-07-21 15:40:20.370046","2022-08-18 15:38:16.756603","7.5","9","1"
161,"AUTOPERFORANTE 8X1","2022-07-21 15:40:20.240768","2022-09-14 17:18:18.313798","0.112","0.4","250"
159,"AUTOPERFORANTE 10 X 1","2022-07-21 15:40:20.233699","2022-09-14 17:18:44.912724","0.15","0.4","250"
206,"FIERRO 8MM AA","2022-07-21 15:40:20.429009","2022-08-19 14:08:45.003433","1","19","-794"
227,"BISAGRA CAPUCHINA ALUM 3""x 3"" SIGMA","2022-07-21 15:40:20.525541","2022-08-20 14:41:27.534188","1","6.5","1"
205,"FIERRO 6MM AA","2022-07-21 15:40:20.425587","2022-08-19 14:09:13.087506","1","11","-519"
202,"FIERRO 3/4"" AA","2022-07-21 15:40:20.414768","2022-07-22 16:07:20.062828","1","107","-254"
229,"BISAGRA FIERRO P/SOLDAR 1/2""X4","2022-07-21 15:40:20.533537","2022-07-21 15:40:20.533548","1.7","0","0"
230,"BISAGRA FIERRO P/SOLDAR 3/8""X4","2022-07-21 15:40:20.537703","2022-07-21 15:40:20.537708","1.45","0","0"
231,"BISAGRA FIERRO P/SOLDAR 5/8""X4","2022-07-21 15:40:20.543006","2022-07-21 15:40:20.543011","0","0","0"
238,"BOLFO PLUS","2022-07-21 15:40:20.576487","2022-07-21 15:40:20.576492","4.2","6","0"
239,"BOMBA PEDROLLO 1.00HP CPM 620","2022-07-21 15:40:20.580012","2022-07-21 15:40:20.580017","580","0","0"
240,"BOMBA PEDROLLO 1/2 HP PK 60 PERIFERICA","2022-07-21 15:40:20.586222","2022-07-21 15:40:20.586228","225","0","0"
241,"BORAX DECAHIDRATADO X KG","2022-07-21 15:40:20.589611","2022-07-21 15:40:20.589616","10.5","0","0"
242,"BORNES P/BATERIA","2022-07-21 15:40:20.593279","2022-07-21 15:40:20.593285","1.9","0","0"
243,"BOYA PARA TANQUE DE AGUA","2022-07-21 15:40:20.599342","2022-07-21 15:40:20.599347","33","0","0"
244,"BRAQUETE DE 1 X 40 WATT NEWSTAR","2022-07-21 15:40:20.602788","2022-07-21 15:40:20.602793","9.9","0","0"
245,"BRAZO DE  DUCHA PVC","2022-07-21 15:40:20.606362","2022-07-21 15:40:20.606368","1.5","0","0"
246,"BRIDA DE 1""","2022-07-21 15:40:20.609866","2022-07-21 15:40:20.609871","1.9","3","0"
247,"BRIDA DE 3/4""","2022-07-21 15:40:20.613311","2022-07-21 15:40:20.613317","1.5","3.5","0"
250,"BROCA P/CONCRETO 1/4"" TRUPER","2022-07-21 15:40:20.624007","2022-07-21 15:40:20.624012","1.58","0","0"
264,"BROCA P/FIERRO 3/8""","2022-07-21 15:40:20.6887","2022-07-21 15:40:20.688706","4.37","8","0"
265,"BROCA P/FIERRO 5/16""","2022-07-21 15:40:20.692224","2022-07-21 15:40:20.692228","4.5","6.5","0"
267,"BROCA P/FIERRO 5/64""","2022-07-21 15:40:20.699169","2022-07-21 15:40:20.699173","1.05","2","0"
268,"BROCA P/FIERRO 7/64""","2022-07-21 15:40:20.702489","2022-07-21 15:40:20.702493","1.16","2","0"
270,"BROCA P/MADERA 1/2""","2022-07-21 15:40:20.710912","2022-07-21 15:40:20.710916","7.74","11","0"
277,"BROCA P/MADERA 5/8""","2022-07-21 15:40:20.734675","2022-07-21 15:40:20.734679","0","0","0"
278,"BROCA P/ROTOMARTILLO 5/8"" 20CM DEWALT","2022-07-21 15:40:20.737912","2022-07-21 15:40:20.737916","38","0","0"
279,"BROCA P/ROTOMARTILLO 5/8"" 40CM TITAN","2022-07-21 15:40:20.741345","2022-07-21 15:40:20.741349","30","0","0"
280,"BROCA PROFIELD","2022-07-21 15:40:20.744625","2022-07-21 15:40:20.744629","10","20","0"
281,"BROCHA 1 1/2""","2022-07-21 15:40:20.747869","2022-07-21 15:40:20.747873","1.4","0","0"
284,"BROCHA 1 1/2"" COPERSA","2022-07-21 15:40:20.760646","2022-07-21 15:40:20.76065","0.93","0","0"
285,"BROCHA 1 1/2"" PONY","2022-07-21 15:40:20.763769","2022-07-21 15:40:20.763773","1.5","0","0"
291,"BROCHA 1"" NARANJA","2022-07-21 15:40:20.783905","2022-07-21 15:40:20.783909","1.17","0","0"
300,"BROCHA 2""","2022-07-21 15:40:20.820893","2022-07-21 15:40:20.820899","1.6","0","0"
302,"BROCHA 2"" INCAYA","2022-07-21 15:40:20.827854","2022-07-21 15:40:20.827859","2.05","0","0"
303,"BROCHA 2"" NARANJA","2022-07-21 15:40:20.83126","2022-07-21 15:40:20.831266","2","0","0"
307,"BROCHA 3"" COPERSA","2022-07-21 15:40:20.847411","2022-07-21 15:40:20.847417","2.2","0","0"
308,"BROCHA 3"" NARANJA","2022-07-21 15:40:20.850928","2022-07-21 15:40:20.850934","3.1","0","0"
310,"BROCHA 3/4""","2022-07-21 15:40:20.8588","2022-07-21 15:40:20.858805","1.3","0","0"
251,"BROCA P/CONCRETO 1/8""","2022-07-21 15:40:20.628143","2022-08-19 16:31:04.862837","1.6","2","1"
274,"BROCA P/MADERA 3/8""","2022-07-21 15:40:20.72506","2022-08-18 19:47:53.334192","4.6","9","1"
234,"PAR BISAGRA FIJA 21/2 ""X 21/2 "" SIGMA	","2022-07-21 15:40:20.556125","2022-08-08 17:20:49.466235","2.5","4","-3.5"
295,"BROCHA 1/2"" TUMI","2022-07-21 15:40:20.802441","2022-08-16 14:50:32.914586","1","4.5","1"
283,"BROCHA 1 1/2"" C & A","2022-07-21 15:40:20.757432","2022-08-19 21:31:06.411161","2.08","1","0"
233,"PAR BISAGRA FIJA 2 ""X 2 "" SIGMA	","2022-07-21 15:40:20.552408","2022-08-08 17:18:43.758586","2","3","1"
232,"PAR BISAGRA FIJA 1 1/2 ""X 1 1/2 "" SIGMA	","2022-07-21 15:40:20.548","2022-08-08 17:20:14.100213","1","2.5","1"
271,"BROCA P/MADERA 1/4""","2022-07-21 15:40:20.714591","2022-08-19 16:40:03.106164","2.04","4.5","1"
248,"BROCA P/CONCRETO 1/2""","2022-07-21 15:40:20.616925","2022-08-19 16:32:40.264374","5","10","0"
309,"BROCHA 3"" TUMI","2022-07-21 15:40:20.8545","2022-08-20 14:03:39.620647","20","30","1"
255,"BROCA P/CONCRETO 5/32""","2022-07-21 15:40:20.642804","2022-08-19 16:25:23.174302","1.8","2.5","1"
228,"BISAGRA CAPUCHINA ALUM 4""x 4"" SIGMA","2022-07-21 15:40:20.529533","2022-08-20 14:48:40.803173","1","8","1"
292,"BROCHA 1"" TUMI","2022-07-21 15:40:20.787254","2022-08-20 14:04:07.678183","4.92","1","1"
299,"BROCHA 2 1/2"" TUMI","2022-07-21 15:40:20.816565","2022-08-20 14:19:49.879118","15","20","1"
261,"BROCA P/FIERRO 1/8""","2022-07-21 15:40:20.676277","2022-07-21 15:40:20.676282","1","2.5","-1"
266,"BROCA P/FIERRO 5/32""","2022-07-21 15:40:20.695873","2022-08-19 16:34:54.777736","1.36","3","0"
287,"BROCHA 1 1/2"" TUMI","2022-07-21 15:40:20.770716","2022-08-20 14:02:41.680312","8","15","1"
297,"BROCHA 2 1/2"" NARANJA","2022-07-21 15:40:20.809129","2022-07-21 15:40:20.809134","2.5","0","-1"
257,"BROCA P/CONCRETO 7/16""","2022-07-21 15:40:20.649924","2022-08-18 19:37:47.125837","6.5","12","1"
286,"BROCHA 1 1/2"" TRUPER","2022-07-21 15:40:20.767077","2022-08-16 22:35:21.098848","1.8","4","1"
298,"BROCHA 2 1/2"" TRUPER","2022-07-21 15:40:20.812473","2022-08-16 22:35:41.30601","2.8","6.5","1"
305,"BROCHA 3"" ADELU","2022-07-21 15:40:20.840431","2022-08-16 22:36:08.930999","3","6","1"
304,"BROCHA 2"" TRUPER","2022-07-21 15:40:20.834784","2022-08-16 22:37:32.327953","2.7","5","1"
294,"BROCHA 1/2"" TRUPER","2022-07-21 15:40:20.798927","2022-08-16 22:39:46.626183","0.8","3","1"
269,"BROCA P/FIERRO 9/64""","2022-07-21 15:40:20.705872","2022-08-18 17:28:09.146087","1.6","2.5","1"
260,"BROCA P/FIERRO 1/4""","2022-07-21 15:40:20.660646","2022-08-19 16:35:20.314115","2.73","4","1"
262,"BROCA P/FIERRO 3/16""","2022-07-21 15:40:20.68031","2022-08-18 17:29:17.704178","2.1","4","1"
259,"BROCA P/FIERRO 1/2""","2022-07-21 15:40:20.657202","2022-08-19 16:35:51.223981","5","10","1"
273,"BROCA P/MADERA 3/16""","2022-07-21 15:40:20.721822","2022-08-19 16:37:32.707313","1.3","2","1"
254,"BROCA P/CONCRETO 5/16""","2022-07-21 15:40:20.639115","2022-08-19 16:32:14.141007","3","5","1"
252,"BROCA P/CONCRETO 3/16""","2022-07-21 15:40:20.632152","2022-08-19 16:25:49.155937","1.98","2.5","1"
272,"BROCA P/MADERA 1/8""","2022-07-21 15:40:20.718407","2022-08-18 19:45:15.053717","0.7","2.5","1"
237,"BISAGRA P/ESCALERA NRO 06","2022-07-21 15:40:20.571913","2022-07-21 15:40:20.571918","6","0","-1"
258,"BROCA P/FIERRO 1/16""","2022-07-21 15:40:20.653669","2022-08-19 16:33:37.23421","0.55","2","1"
249,"BROCA P/CONCRETO 1/4""","2022-07-21 15:40:20.620496","2022-08-19 16:26:20.514946","3.46","5","1"
275,"BROCA P/MADERA 5/16""","2022-07-21 15:40:20.728331","2022-08-19 16:42:43.813671","2","5","1"
276,"BROCA P/MADERA 5/32""","2022-07-21 15:40:20.731539","2022-08-19 16:42:15.653311","1.32","2","1"
263,"BROCA P/FIERRO 3/32""","2022-07-21 15:40:20.685024","2022-08-19 16:34:00.024103","1.09","2","1"
301,"BROCHA 2"" ADELU","2022-07-21 15:40:20.824351","2022-08-16 22:36:26.678788","1","4","0"
289,"BROCHA 1"" ADELU","2022-07-21 15:40:20.777168","2022-08-16 22:30:30.159617","0.9","2.5","0"
306,"BROCHA 3"" C & A","2022-07-21 15:40:20.843902","2022-09-01 17:19:25.284154","5.5","8","12"
296,"BROCHA 2 1/2"" ADELU","2022-07-21 15:40:20.805806","2022-08-16 22:27:36.483367","3","4.5","0"
256,"BROCA P/CONCRETO 3/8""","2022-07-21 15:40:20.646428","2022-08-19 16:30:32.864699","5","8","0"
315,"BROCHA 4"" NARANJA","2022-07-21 15:40:20.877611","2022-07-21 15:40:20.877616","4.33","0","0"
318,"BROCHA 5"" INCAYA","2022-07-21 15:40:20.891459","2022-07-21 15:40:20.891464","5.2","0","0"
322,"CABLE GPT#10 (AUTOMOTRIZ) INDECO","2022-07-21 15:40:20.905969","2022-07-21 15:40:20.905974","4.1","0","0"
323,"CABLE GPT#12 (AUTOMOTRIZ) INDECO","2022-07-21 15:40:20.909355","2022-07-21 15:40:20.90936","1.2","3.1","0"
324,"CABLE GPT#14 (AUTOMOTRIZ) INDECO","2022-07-21 15:40:20.912765","2022-07-21 15:40:20.91277","0.95","2.6","0"
325,"CABLE GPT#16 (AUTOMOTRIZ) INDECO","2022-07-21 15:40:20.916289","2022-07-21 15:40:20.916294","0.65","2.1","0"
326,"CABLE GPT#18 (AUTOMOTRIZ) INDECO","2022-07-21 15:40:20.91985","2022-07-21 15:40:20.919856","0.45","1.6","0"
327,"CABLE INTERNET UTP","2022-07-21 15:40:20.923307","2022-07-21 15:40:20.923312","1.2","0","0"
328,"CABLE MELLIZO 2x14 BRANDE","2022-07-21 15:40:20.926879","2022-07-21 15:40:20.926884","2.8","3.5","0"
330,"CABLE MELLIZO 2x18 BRANDE","2022-07-21 15:40:20.934116","2022-07-21 15:40:20.934122","1.35","2","0"
331,"CABLE MELLIZO 2x20 BRANDE","2022-07-21 15:40:20.937569","2022-07-21 15:40:20.937575","0.83","1.5","0"
332,"CABLE MELLIZO 2x22 BRANDE","2022-07-21 15:40:20.941225","2022-07-21 15:40:20.941231","0.78","1.3","0"
334,"CABLE PODER","2022-07-21 15:40:20.94817","2022-07-21 15:40:20.948175","3","6","0"
338,"CABLE VULCANIZADO 2x12 INDECO","2022-07-21 15:40:20.96537","2022-07-21 15:40:20.965375","6.2","8","0"
339,"CABLE VULCANIZADO 2x14 INDECO","2022-07-21 15:40:20.968854","2022-07-21 15:40:20.968859","4.25","6","0"
340,"CABLE VULCANIZADO 2x16 INDECO","2022-07-21 15:40:20.973597","2022-07-21 15:40:20.973602","3.1","5","0"
341,"CABLE VULCANIZADO 2x18 INDECO","2022-07-21 15:40:20.978859","2022-07-21 15:40:20.978864","1.2","3.5","0"
342,"CABLE VULCANIZADO 3X12","2022-07-21 15:40:20.982539","2022-07-21 15:40:20.982544","3.8","8","0"
343,"CABLE VULCANIZADO 3X14","2022-07-21 15:40:20.986122","2022-07-21 15:40:20.986128","390","0","0"
344,"CADENA","2022-07-21 15:40:20.989607","2022-07-21 15:40:20.989612","0","0","0"
346,"CAJA DE PASE 10 X 15 X 70","2022-07-21 15:40:20.996941","2022-07-21 15:40:20.996946","4","6.5","0"
347,"CAJA DE PASE 15 X 11 X 80","2022-07-21 15:40:21.000964","2022-07-21 15:40:21.00097","6","0","0"
348,"CAJA DE PASE 15 X 15 X 70","2022-07-21 15:40:21.004482","2022-07-21 15:40:21.004488","4.5","7","0"
349,"CAJA DE PASE 20 X 15 X 10","2022-07-21 15:40:21.008025","2022-07-21 15:40:21.008031","7","12","0"
350,"CAJA DE PASE 20 X 20 X 10","2022-07-21 15:40:21.011662","2022-07-21 15:40:21.011668","8.5","14","0"
351,"CAJA DE PASE 20 X 25 X 10","2022-07-21 15:40:21.01572","2022-07-21 15:40:21.015724","13","20","0"
352,"CAJA DE PASO 80 X 80 KBA","2022-07-21 15:40:21.01922","2022-07-21 15:40:21.019226","2","4","0"
353,"CAJA METAL","2022-07-21 15:40:21.022628","2022-07-21 15:40:21.022633","260","0","0"
357,"CAJA OCTOGONAL MATUSITA","2022-07-21 15:40:21.036941","2022-07-21 15:40:21.036947","1","0","0"
362,"CAJA PVC PARA 10 LLAVES (20POLOS) KBA","2022-07-21 15:40:21.054763","2022-07-21 15:40:21.054767","21","35","0"
365,"CAJA PVC PARA 6 LLAVES (12POLOS) KBA EMP.","2022-07-21 15:40:21.064471","2022-07-21 15:40:21.064475","10","18","0"
367,"CAJA PVC PARA 9 LLAVES (18POLOS) KBA","2022-07-21 15:40:21.074756","2022-07-21 15:40:21.07476","19","28","0"
373,"CAL DE OBRA 17KG DERQUSA","2022-07-21 15:40:21.093989","2022-07-21 15:40:21.093993","5.5","10","0"
374,"CAL NIEVE (13% - 36%) X 18 KG. LOSARO","2022-07-21 15:40:21.097096","2022-07-21 15:40:21.0971","9.3","16","0"
375,"CAL NIEVE 17 KG.                   (sonia)","2022-07-21 15:40:21.100294","2022-07-21 15:40:21.100298","9","16","0"
376,"CAL NIEVE DERQUSA 1 KG.","2022-07-21 15:40:21.104569","2022-07-21 15:40:21.104573","1.4","2.5","0"
378,"CALAMINA GALVANIZADA ONDA 0,14x800x3600","2022-07-21 15:40:21.111539","2022-07-21 15:40:21.111545","14.79","24","0"
379,"CAMPEON PEGAMOSCA","2022-07-21 15:40:21.115059","2022-07-21 15:40:21.115064","0.64","0","0"
382,"CANALETA 10 X 15 CON ADHESIVO SHUBERT","2022-07-21 15:40:21.125816","2022-07-21 15:40:21.125821","1.6","3.5","0"
383,"CANALETA 10 X 20 CON ADHESIVO","2022-07-21 15:40:21.129706","2022-07-21 15:40:21.129712","1.9","4","0"
385,"CANALETA 14 X 24 CON ADHESIVO HOME LIGHT","2022-07-21 15:40:21.137132","2022-07-21 15:40:21.137136","2.5","5","0"
386,"CANALETA 19 X 39 CON ADHESIVO","2022-07-21 15:40:21.140652","2022-07-21 15:40:21.140656","0","6.5","0"
387,"CANALETA PVC DE PISO 40MM X 2MTS","2022-07-21 15:40:21.143974","2022-07-21 15:40:21.143978","7.8","0","0"
388,"CANDADO 20MM PORTE","2022-07-21 15:40:21.147216","2022-07-21 15:40:21.14722","2.5","0","0"
390,"CANDADO 25MM PORTE","2022-07-21 15:40:21.163797","2022-07-21 15:40:21.163801","5","0","0"
333,"CABLE PARA PARLANTE (BICOLOR)","2022-07-21 15:40:20.944827","2022-10-07 16:35:22.928504","0.22","1","100"
319,"BROCHA 6"" ADELÚ","2022-07-21 15:40:20.895392","2022-08-16 22:31:33.299255","1","12","1"
364,"CAJA PVC PARA 4 LLAVES (8 POLOS) VISIBLE","2022-07-21 15:40:21.061169","2022-07-21 15:40:21.061173","6.5","12","-4"
366,"CAJA PVC PARA 8 LLAVES (16POLOS) KBA","2022-07-21 15:40:21.071106","2022-07-21 15:40:21.07111","15","25","-2"
363,"CAJA PVC PARA 2 LLAVES (5POLOS) KBA VISIBLE","2022-07-21 15:40:21.057959","2022-09-14 20:08:10.739858","3","7","10"
359,"CAJA OCTOGONAL PLASTICA","2022-07-21 15:40:21.044413","2022-08-04 17:29:32.368715","1.6","1.8","-30"
377,"CAL NIEVE DERQUSA 17 KG.","2022-07-21 15:40:21.107818","2022-07-21 15:40:21.107822","11","16","-2"
360,"CAJA PVC PARA 1 LLAVE (2POLOS) KBA","2022-07-21 15:40:21.048086","2022-07-21 15:40:21.048091","2.5","6","-8"
380,"CANALETA 10 X 10 CON ADHESIVO HOME LIGHT","2022-07-21 15:40:21.118618","2022-07-21 15:40:21.118624","1.4","0","-3"
329,"CABLE MELLIZO 2x16 BRANDE","2022-07-21 15:40:20.930637","2022-07-21 15:40:20.930642","1.8","2.6","-21"
320,"CABEZAL DE CAÑO D/BRONCE","2022-07-21 15:40:20.899106","2022-08-16 14:31:13.822456","2","5","1"
381,"CANALETA 10 X 15 CON ADHESIVO HOME LIGHT","2022-07-21 15:40:21.122176","2022-07-21 15:40:21.122196","1.49","3.5","-3"
317,"BROCHA 5"" ADELU","2022-07-21 15:40:20.888019","2022-08-16 22:29:07.509516","3.4","10","1"
321,"CABLE COAXIAL","2022-07-21 15:40:20.902595","2022-08-06 15:29:52.302543","1","1.1","-11"
316,"BROCHA 4"" TUMI","2022-07-21 15:40:20.8811","2022-08-20 14:03:10.123789","33","44","1"
372,"CAL DE OBRA 17KG","2022-07-21 15:40:21.090792","2022-09-14 21:13:03.704355","5","10","21"
314,"BROCHA 4"" ADELÚ","2022-07-21 15:40:20.874129","2022-08-16 22:32:36.500619","3.7","8","1"
311,"BROCHA 3/4"" TUMI","2022-07-21 15:40:20.862218","2022-08-16 22:33:16.640455","5.2","7.5","1"
313,"BROCHA 4"" C & A","2022-07-21 15:40:20.870081","2022-08-20 14:20:54.898071","5.83","8","1"
336,"CABLE THW - 90 # 12 - AWG INDECO","2022-07-21 15:40:20.955102","2022-10-07 16:34:43.840309","2.05","3","600"
389,"CANDADO 25MM","2022-07-21 15:40:21.157895","2022-09-14 20:16:19.164243","3","5.5","4"
345,"CAJA DE PASE 10 X 10 X 70","2022-07-21 15:40:20.993122","2022-07-21 15:40:20.993128","4.2","7","-5"
354,"CAJA MODULAR BLANCA","2022-07-21 15:40:21.026069","2022-07-21 15:40:21.026075","1.28","0","-1"
370,"CAJA RECTANGULAR PAVCO","2022-07-21 15:40:21.084282","2022-10-05 20:03:23.48594","1.55","3","200"
361,"CAJA PVC PARA 1 LLAVE (3POLOS) KBA","2022-07-21 15:40:21.0517","2022-07-21 15:40:21.051704","3.5","7","-4"
368,"CAJA RECTANGULAR ECONOMICO","2022-07-21 15:40:21.07799","2022-08-10 15:48:38.278098","1","1.8","-21"
335,"CABLE THW - 90 # 10 - AWG INDECO","2022-07-21 15:40:20.951604","2022-07-21 15:40:20.95161","3.45","4.5","-14"
355,"CAJA OCTAGONAL ECONOMICO","2022-07-21 15:40:21.02965","2022-08-10 15:48:54.508786","1","1.8","-33"
384,"CANALETA 10 X 20 CON ADHESIVO HOME LIGHT","2022-07-21 15:40:21.133437","2022-07-21 15:40:21.133442","1.8","4","-7"
391,"CANDADO 25MM YT27","2022-07-21 15:40:21.167245","2022-07-21 15:40:21.16725","0","0","0"
392,"CANDADO 30MM","2022-07-21 15:40:21.170837","2022-07-21 15:40:21.170842","3.75","0","0"
393,"CANDADO 30MM JINYE","2022-07-21 15:40:21.174165","2022-07-21 15:40:21.174169","1.92","0","0"
395,"CANDADO 32MM ECONOMICO","2022-07-21 15:40:21.181685","2022-07-21 15:40:21.181689","4.18","0","0"
398,"CANDADO 38MM PORTE","2022-07-21 15:40:21.194997","2022-07-21 15:40:21.195002","4","0","0"
399,"CANDADO 40MM","2022-07-21 15:40:21.198438","2022-07-21 15:40:21.198444","5.42","8","0"
400,"CANDADO 40MM PORTE","2022-07-21 15:40:21.202004","2022-07-21 15:40:21.202008","2.94","0","0"
401,"CANDADO 40MM TRAVEX","2022-07-21 15:40:21.205588","2022-07-21 15:40:21.205593","2.08","0","0"
402,"CANDADO 50MM","2022-07-21 15:40:21.209192","2022-07-21 15:40:21.209196","7","12","0"
403,"CANDADO 50MM FORTE","2022-07-21 15:40:21.212545","2022-07-21 15:40:21.212551","28","0","0"
404,"CANDADO 50MM JINYE","2022-07-21 15:40:21.216075","2022-07-21 15:40:21.216079","2.67","0","0"
405,"CANDADO 50MM TRAVEX","2022-07-21 15:40:21.219573","2022-07-21 15:40:21.219578","30","0","0"
406,"CANDADO 60MM TRAVEX","2022-07-21 15:40:21.228368","2022-07-21 15:40:21.228374","33","0","0"
407,"CANDADO 70MM TRAVEX","2022-07-21 15:40:21.232019","2022-07-21 15:40:21.232023","48","0","0"
408,"CANDADO 90MM TRAVEX","2022-07-21 15:40:21.235506","2022-07-21 15:40:21.23551","58","0","0"
409,"CANDADO Y-110 50MM YALE","2022-07-21 15:40:21.239575","2022-07-21 15:40:21.239579","30.9","0","0"
410,"CANOPLA AC","2022-07-21 15:40:21.243263","2022-07-21 15:40:21.243269","7","0","0"
411,"CANOPLA AC","2022-07-21 15:40:21.246949","2022-07-21 15:40:21.246955","6.5","0","0"
412,"CANOPLA VAINSA REPUESTO","2022-07-21 15:40:21.25051","2022-07-21 15:40:21.250515","7","0","0"
413,"CANTONERA 2"" X 6MT","2022-07-21 15:40:21.253793","2022-07-21 15:40:21.253799","42.5","55","0"
414,"CAÑO  GANZO","2022-07-21 15:40:21.257324","2022-07-21 15:40:21.257329","24","0","0"
415,"CAÑO 1/2"" AZUL","2022-07-21 15:40:21.264084","2022-07-21 15:40:21.264088","13","0","0"
417,"CAÑO 1/2"" DE BRONCE PESADA CHICO","2022-07-21 15:40:21.270687","2022-07-21 15:40:21.270691","6","0","0"
418,"CAÑO 1/2"" JARDINERO AZUL","2022-07-21 15:40:21.273833","2022-07-21 15:40:21.273838","3","0","0"
419,"CAÑO 1/2"" JARDINERO AZURIN","2022-07-21 15:40:21.279711","2022-07-21 15:40:21.279715","9","0","0"
420,"CAÑO 1/2"" JARDINERO CYA","2022-07-21 15:40:21.282907","2022-07-21 15:40:21.282911","6","0","0"
421,"CAÑO 1/2"" JARDINERO KLEPER AMARILLO","2022-07-21 15:40:21.287015","2022-07-21 15:40:21.28702","0","18","0"
422,"CAÑO 1/2"" JARDINERO KROSS","2022-07-21 15:40:21.296042","2022-07-21 15:40:21.296046","8","0","0"
425,"CAÑO 1/2"" JARDINERO VALMAX","2022-07-21 15:40:21.308092","2022-07-21 15:40:21.308096","7","0","0"
426,"CAÑO 1/2"" LAVATORIO  CROMADO FABRISUR","2022-07-21 15:40:21.311446","2022-07-21 15:40:21.31145","15.5","0","0"
427,"CAÑO 1/2"" LAVATORIO  RECORD","2022-07-21 15:40:21.314655","2022-07-21 15:40:21.314659","45","0","0"
428,"CAÑO 1/2"" LAVATORIO BRONCE CROMADO FAVINSA","2022-07-21 15:40:21.317774","2022-07-21 15:40:21.317778","19.5","28","0"
429,"CAÑO 1/2"" LAVATORIO PESADO A304 WALITALY","2022-07-21 15:40:21.321063","2022-07-21 15:40:21.321066","0","0","0"
431,"CAÑO PICO DE GANZO CROMADO FAGRISUR","2022-07-21 15:40:21.327527","2022-07-21 15:40:21.32753","15.5","0","0"
433,"CAÑO PICO DE GANZO CROMADO LIMBICO","2022-07-21 15:40:21.333839","2022-07-21 15:40:21.333843","22.5","0","0"
434,"CAPUCHONES GRIS","2022-07-21 15:40:21.336986","2022-07-21 15:40:21.33699","0.03","0.3","0"
435,"CAPUCHONES ROJOS","2022-07-21 15:40:21.34016","2022-07-21 15:40:21.340164","0.09","0.3","0"
436,"CARBON P/AMOLADORA BLACK DECKER 41/2"" C-531","2022-07-21 15:40:21.347249","2022-07-21 15:40:21.347253","5","10","0"
437,"CARBON P/AMOLADORA BLACK DECKER 41/2"" C-556","2022-07-21 15:40:21.350493","2022-07-21 15:40:21.350497","5","10","0"
438,"CARBON P/AMOLADORA BOSCH 41/2"" C-504 A","2022-07-21 15:40:21.353855","2022-07-21 15:40:21.353859","5","10","0"
440,"CARBON P/AMOLADORA BOSCH C-508","2022-07-21 15:40:21.360783","2022-07-21 15:40:21.360787","6","10","0"
441,"CARBON P/AMOLADORA CROWN 41/2"" C-532","2022-07-21 15:40:21.364337","2022-07-21 15:40:21.364341","5","10","0"
442,"CARBON P/AMOLADORA CROWN C-538","2022-07-21 15:40:21.376009","2022-07-21 15:40:21.376013","6","10","0"
443,"CARBON P/AMOLADORA DEWALT 41/2"" C-561","2022-07-21 15:40:21.379262","2022-07-21 15:40:21.379265","5","10","0"
444,"CARBON P/AMOLADORA MAKITA 41/2"" C-566","2022-07-21 15:40:21.382349","2022-07-21 15:40:21.382353","5","10","0"
445,"CARBON P/ROTOMARTILLO BOSCH C-508A","2022-07-21 15:40:21.385798","2022-07-21 15:40:21.385802","6","10","0"
446,"CARBON P/ROTOMARTILLO BOSCH C-511","2022-07-21 15:40:21.391205","2022-07-21 15:40:21.391209","6","10","0"
447,"CARBON P/ROTOMARTILLO BOSCH C-527","2022-07-21 15:40:21.394451","2022-07-21 15:40:21.394455","5","10","0"
448,"CARBON P/ROTOMARTILLO BOSCH C-547","2022-07-21 15:40:21.397867","2022-07-21 15:40:21.397871","6","10","0"
449,"CARBON P/ROTOMARTILLO CRONW C-564","2022-07-21 15:40:21.40169","2022-07-21 15:40:21.401694","5","10","0"
450,"CARBON P/ROTOMARTILLO CROWN C-565","2022-07-21 15:40:21.409682","2022-07-21 15:40:21.409686","5","10","0"
451,"CARBON P/ROTOMARTILLO MAKITA C-584","2022-07-21 15:40:21.412817","2022-07-21 15:40:21.412822","6","10","0"
452,"CARBON P/ROTOMARTILLO Y AMOLADORA DEWALT C-548","2022-07-21 15:40:21.416113","2022-07-21 15:40:21.416116","6","0","0"
453,"CARBONES NRO 236","2022-07-21 15:40:21.41927","2022-07-21 15:40:21.419273","4.5","0","0"
454,"CARBONES NRO 264","2022-07-21 15:40:21.422607","2022-07-21 15:40:21.422613","4","0","0"
455,"CARBONES NRO 280","2022-07-21 15:40:21.426154","2022-07-21 15:40:21.426159","4","0","0"
456,"CARRETILLA C/ LLANTA FORZADA MARTELL","2022-07-21 15:40:21.429893","2022-07-21 15:40:21.429899","106.94","0","0"
457,"CARRETILLA C/ LLANTA SUPER FORZADA SCHUBERT","2022-07-21 15:40:21.434152","2022-07-21 15:40:21.434157","95","0","0"
